1	0.219934
2	0.2025945
4	0.224093
5	0.254319
10	0.2529531
20	0.27371655
50	0.26665726
100	0.39571205
200	0.28812987234
200	0.33766444375
200	0.21843171
300	0.0495189006623
200	0.0275653410405
